,X,Y
5097,0.10639201,0.13831232
5098,0.13831232,0.21274155
5099,0.21274155,0.24639213
5100,0.24639213,0.109025255
5101,0.109025255,0.16493744
5102,0.16493744,0.027344227
5103,0.027344227,-0.035932567
5104,-0.035932567,-0.021983277
5105,-0.021983277,0.15056802
5106,0.15056802,0.112714544
5107,0.112714544,0.0937344
5108,0.0937344,0.034199033
5109,0.034199033,-0.0286998
5110,-0.0286998,-0.023507606
5111,-0.023507606,-0.06129974
5112,-0.06129974,-0.11388868
5113,-0.11388868,-0.12805496
5114,-0.12805496,-0.16849014
5115,-0.16849014,-0.09284242
5116,-0.09284242,-0.16241384
5117,-0.16241384,-0.09249133
5118,-0.09249133,-0.20463878
5119,-0.20463878,-0.1319186
5120,-0.1319186,-0.1563654
5121,-0.1563654,-0.10729657
5122,-0.10729657,0.19866955
5123,0.19866955,0.18964894
5124,0.18964894,0.13139491
5125,0.13139491,0.068049595
5126,0.068049595,0.028298877
5127,0.028298877,0.17496078
5128,0.17496078,0.16538525
5129,0.16538525,0.09179995
5130,0.09179995,0.14628395
5131,0.14628395,0.3305951
5132,0.3305951,0.5677941
5133,0.5677941,0.4980791
5134,0.4980791,0.46338546
5135,0.46338546,0.40743792
5136,0.40743792,0.40223804
5137,0.40223804,0.4066041
5138,0.4066041,0.51489824
5139,0.51489824,0.42217103
5140,0.42217103,0.41134164
5141,0.41134164,0.42449677
5142,0.42449677,0.46922243
5143,0.46922243,0.5358468
5144,0.5358468,0.4814362
5145,0.4814362,0.5601857
5146,0.5601857,0.38795012
5147,0.38795012,0.3745157
5148,0.3745157,0.3727101
5149,0.3727101,0.37415412
5150,0.37415412,0.39700252
5151,0.39700252,0.27936733
5152,0.27936733,0.33903039
5153,0.33903039,0.28808895
5154,0.28808895,0.4154684
5155,0.4154684,0.34788024
5156,0.34788024,0.21581441
5157,0.21581441,0.35320854
5158,0.35320854,0.16204123
5159,0.16204123,0.080730535
5160,0.080730535,0.09663865
5161,0.09663865,0.043342635
5162,0.043342635,-0.022023354
5163,-0.022023354,-0.13336106
5164,-0.13336106,-0.31522954
5165,-0.31522954,-0.23261413
5166,-0.23261413,-0.015261486
5167,-0.015261486,0.12946242
5168,0.12946242,0.10789873
5169,0.10789873,0.19017598
5170,0.19017598,0.09016591
5171,0.09016591,0.20386365
5172,0.20386365,0.14335534
5173,0.14335534,0.0474094
5174,0.0474094,0.2015993
5175,0.2015993,0.131296
5176,0.131296,0.16672467
5177,0.16672467,0.098366514
5178,0.098366514,0.20244563
5179,0.20244563,0.24797986
5180,0.24797986,0.28694892
5181,0.28694892,0.22126652
5182,0.22126652,0.14841992
5183,0.14841992,0.06301177
5184,0.06301177,-0.1414956
5185,-0.1414956,-0.29846442
5186,-0.29846442,-0.19126058
5187,-0.19126058,-0.113138646
5188,-0.113138646,0.0060777515
5189,0.0060777515,-0.25165775
5190,-0.25165775,-0.36499172
5191,-0.36499172,-0.5544372
5192,-0.5544372,-0.67429423
5193,-0.67429423,-0.6127545
5194,-0.6127545,-0.5601415
5195,-0.5601415,-0.5378905
5196,-0.5378905,-0.57741505
5197,-0.57741505,-0.44142312
5198,-0.44142312,-0.47364417
5199,-0.47364417,-0.38889164
5200,-0.38889164,-0.21359594
5201,-0.21359594,-0.10634096
5202,-0.10634096,-0.23176982
5203,-0.23176982,-0.21823701
5204,-0.21823701,-0.16068043
5205,-0.16068043,-0.041716427
5206,-0.041716427,-0.0884289
5207,-0.0884289,-0.11133716
5208,-0.11133716,0.09813787
5209,0.09813787,0.050539378
5210,0.050539378,-0.08518341
5211,-0.08518341,-0.04298434
5212,-0.04298434,-0.23448198
5213,-0.23448198,-0.16029182
5214,-0.16029182,-0.06075573
5215,-0.06075573,-0.047094233
5216,-0.047094233,-0.09797232
5217,-0.09797232,-0.29338634
5218,-0.29338634,-0.34581077
5219,-0.34581077,-0.39949754
5220,-0.39949754,-0.465944
5221,-0.465944,-0.63425606
5222,-0.63425606,-0.42977658
5223,-0.42977658,-0.44897938
5224,-0.44897938,-0.56058383
5225,-0.56058383,-0.8599928
5226,-0.8599928,-0.8118671
5227,-0.8118671,-0.91218287
5228,-0.91218287,-0.8477697
5229,-0.8477697,-0.81415975
5230,-0.81415975,-0.9267087
5231,-0.9267087,-0.74185526
5232,-0.74185526,-0.58956796
5233,-0.58956796,-0.7063361
5234,-0.7063361,-0.6307665
5235,-0.6307665,-0.50639653
5236,-0.50639653,-0.67653435
5237,-0.67653435,-0.5437505
5238,-0.5437505,-0.49367338
5239,-0.49367338,-0.43548867
5240,-0.43548867,-0.54187554
5241,-0.54187554,-0.44010326
5242,-0.44010326,-0.47479743
5243,-0.47479743,-0.40450105
5244,-0.40450105,-0.48084775
5245,-0.48084775,-0.48503003
5246,-0.48503003,-0.38346982
5247,-0.38346982,-0.28529072
5248,-0.28529072,-0.29870686
5249,-0.29870686,-0.27794796
5250,-0.27794796,-0.33952793
5251,-0.33952793,-0.4338464
5252,-0.4338464,-0.418195
5253,-0.418195,-0.34803763
5254,-0.34803763,-0.38927218
5255,-0.38927218,-0.34724683
5256,-0.34724683,-0.20579863
5257,-0.20579863,-0.27666733
5258,-0.27666733,-0.12647496
5259,-0.12647496,-0.22574218
5260,-0.22574218,-0.19855686
5261,-0.19855686,-0.33264512
5262,-0.33264512,-0.22722468
5263,-0.22722468,-0.057725355
5264,-0.057725355,-0.17467631
5265,-0.17467631,-0.12858714
5266,-0.12858714,-0.11696083
5267,-0.11696083,0.0059414357
5268,0.0059414357,-0.11855925
5269,-0.11855925,0.019650511
5270,0.019650511,-0.18169348
5271,-0.18169348,-0.24918509
5272,-0.24918509,-0.34024107
5273,-0.34024107,-0.28984132
5274,-0.28984132,-0.17377676
5275,-0.17377676,-0.11448583
5276,-0.11448583,-0.16104428
5277,-0.16104428,-0.060782865
5278,-0.060782865,-0.19452459
5279,-0.19452459,-0.07758098
5280,-0.07758098,-0.09466618
5281,-0.09466618,-0.053302646
5282,-0.053302646,-0.059650723
5283,-0.059650723,-0.20969823
5284,-0.20969823,-0.26844186
5285,-0.26844186,-0.3339484
5286,-0.3339484,-0.2744069
5287,-0.2744069,-0.28878862
5288,-0.28878862,-0.20010322
5289,-0.20010322,-0.13133995
5290,-0.13133995,-0.1506926
5291,-0.1506926,-0.14701807
5292,-0.14701807,-0.12204486
5293,-0.12204486,-0.14798792
5294,-0.14798792,-0.02368594
5295,-0.02368594,0.001839783
5296,0.001839783,0.147373
5297,0.147373,-0.017046452
5298,-0.017046452,0.043525852
5299,0.043525852,0.10977215
5300,0.10977215,0.088579856
5301,0.088579856,-0.053901076
5302,-0.053901076,0.031716034
5303,0.031716034,-0.071754344
5304,-0.071754344,-0.008688163
5305,-0.008688163,-0.008686983
5306,-0.008686983,0.071656495
5307,0.071656495,0.008540545
5308,0.008540545,0.06182451
5309,0.06182451,-0.13054626
5310,-0.13054626,-0.07103048
5311,-0.07103048,0.08324367
5312,0.08324367,0.15534958
5313,0.15534958,0.22293997
5314,0.22293997,0.24756424
5315,0.24756424,0.10299046
5316,0.10299046,0.16388588
5317,0.16388588,0.14570294
5318,0.14570294,0.046078794
5319,0.046078794,0.23891951
5320,0.23891951,0.1696372
5321,0.1696372,0.14238063
5322,0.14238063,0.27951133
5323,0.27951133,0.15366527
5324,0.15366527,0.11451404
5325,0.11451404,0.06600863
5326,0.06600863,0.035653636
5327,0.035653636,-0.0018521659
5328,-0.0018521659,0.043931726
5329,0.043931726,0.12109126
5330,0.12109126,0.0125405565
5331,0.0125405565,0.032823402
5332,0.032823402,0.035333395
5333,0.035333395,0.1032259
5334,0.1032259,-0.115139924
5335,-0.115139924,-0.17134954
5336,-0.17134954,-0.14593525
5337,-0.14593525,-0.24450675
5338,-0.24450675,-0.2298967
5339,-0.2298967,-0.32905218
5340,-0.32905218,-0.32770425
5341,-0.32770425,-0.3827424
5342,-0.3827424,-0.28101227
5343,-0.28101227,-0.36083665
5344,-0.36083665,-0.4088227
5345,-0.4088227,-0.53627306
5346,-0.53627306,-0.60602695
5347,-0.60602695,-0.6284732
5348,-0.6284732,-0.6253074
5349,-0.6253074,-0.5331111
5350,-0.5331111,-0.44874275
5351,-0.44874275,-0.37844065
5352,-0.37844065,-0.5392721
5353,-0.5392721,-0.6182319
5354,-0.6182319,-0.6336874
5355,-0.6336874,-0.40742326
5356,-0.40742326,-0.3477525
5357,-0.3477525,-0.5045512
5358,-0.5045512,-0.6357032
5359,-0.6357032,-0.6874283
5360,-0.6874283,-0.6015487
5361,-0.6015487,-0.71221936
5362,-0.71221936,-0.48141408
5363,-0.48141408,-0.36535302
5364,-0.36535302,-0.511316
5365,-0.511316,-0.364155
5366,-0.364155,-0.26591343
5367,-0.26591343,-0.07632725
5368,-0.07632725,-0.34844607
5369,-0.34844607,-0.33476996
5370,-0.33476996,-0.29449114
5371,-0.29449114,-0.40979978
5372,-0.40979978,-0.20074177
5373,-0.20074177,-0.37851727
5374,-0.37851727,-0.39971837
5375,-0.39971837,-0.44189122
5376,-0.44189122,-0.4547868
5377,-0.4547868,-0.4422853
5378,-0.4422853,-0.3175164
5379,-0.3175164,-0.46091324
5380,-0.46091324,-0.6221609
5381,-0.6221609,-0.8213041
5382,-0.8213041,-0.70829093
5383,-0.70829093,-0.558504
5384,-0.558504,-0.55583656
5385,-0.55583656,-0.7793664
5386,-0.7793664,-0.9012147
5387,-0.9012147,-0.72331774
5388,-0.72331774,-0.67125887
5389,-0.67125887,-0.65576154
5390,-0.65576154,-0.57778436
5391,-0.57778436,-0.5724027
5392,-0.5724027,-0.46593678
5393,-0.46593678,-0.39702803
5394,-0.39702803,-0.47516298
5395,-0.47516298,-0.32072234
5396,-0.32072234,-0.4097649
5397,-0.4097649,-0.4467495
5398,-0.4467495,-0.45505118
5399,-0.45505118,-0.603201
5400,-0.603201,-0.5185504
5401,-0.5185504,-0.6027188
5402,-0.6027188,-0.68573797
5403,-0.68573797,-0.59477454
5404,-0.59477454,-0.72659504
5405,-0.72659504,-0.57532954
5406,-0.57532954,-0.47054267
5407,-0.47054267,-0.36641753
5408,-0.36641753,-0.31411016
5409,-0.31411016,-0.20134401
5410,-0.20134401,-0.076531984
5411,-0.076531984,-0.14679286
5412,-0.14679286,-0.19080056
5413,-0.19080056,-0.20252113
5414,-0.20252113,-0.087515466
5415,-0.087515466,0.037176833
5416,0.037176833,0.057132
5417,0.057132,-0.0075460672
5418,-0.0075460672,-0.20075484
5419,-0.20075484,-0.11724531
5420,-0.11724531,-0.112891994
5421,-0.112891994,-0.2783263
5422,-0.2783263,-0.2780071
5423,-0.2780071,-0.32268143
5424,-0.32268143,-0.18929516
5425,-0.18929516,-0.19485836
5426,-0.19485836,0.06672163
5427,0.06672163,0.2559984
5428,0.2559984,-0.06352666
5429,-0.06352666,0.05016466
5430,0.05016466,0.12378356
5431,0.12378356,-0.023992255
5432,-0.023992255,0.03321869
5433,0.03321869,-0.004609775
5434,-0.004609775,0.018900612
5435,0.018900612,0.014204151
5436,0.014204151,0.12522608
5437,0.12522608,0.17719224
5438,0.17719224,0.24804372
5439,0.24804372,0.05518502
5440,0.05518502,0.11766602
5441,0.11766602,0.09101266
5442,0.09101266,-0.07137567
5443,-0.07137567,-0.115135826
5444,-0.115135826,0.018596925
5445,0.018596925,0.01820888
5446,0.01820888,0.11226742
5447,0.11226742,0.17462158
5448,0.17462158,0.22537
5449,0.22537,0.3010859
5450,0.3010859,0.16236067
5451,0.16236067,0.09694873
5452,0.09694873,-0.0057737604
5453,-0.0057737604,-0.143028
5454,-0.143028,-0.089100435
5455,-0.089100435,-0.08798115
5456,-0.08798115,-0.29072443
5457,-0.29072443,-0.17590892
5458,-0.17590892,-0.18615448
5459,-0.18615448,-0.37088966
5460,-0.37088966,-0.46984202
5461,-0.46984202,-0.5767293
5462,-0.5767293,-0.6960896
5463,-0.6960896,-0.46619806
5464,-0.46619806,-0.35399827
5465,-0.35399827,-0.32789966
5466,-0.32789966,-0.2364465
5467,-0.2364465,-0.27509564
5468,-0.27509564,-0.32555616
5469,-0.32555616,-0.14051124
5470,-0.14051124,-0.05403851
5471,-0.05403851,-0.1079691
5472,-0.1079691,-0.100601524
5473,-0.100601524,-0.07753717
5474,-0.07753717,-0.048988014
5475,-0.048988014,0.018176168
5476,0.018176168,0.17364915
5477,0.17364915,0.24520469
5478,0.24520469,0.2642144
5479,0.2642144,0.27796748
5480,0.27796748,0.2625894
5481,0.2625894,0.29551423
5482,0.29551423,0.19484231
5483,0.19484231,0.094449535
5484,0.094449535,0.035600424
5485,0.035600424,0.07934831
5486,0.07934831,0.124596685
5487,0.124596685,0.23101881
5488,0.23101881,0.35725504
5489,0.35725504,0.24111228
5490,0.24111228,0.22301278
5491,0.22301278,0.31235948
5492,0.31235948,0.37858438
5493,0.37858438,0.24253356
5494,0.24253356,0.19990122
5495,0.19990122,0.108307414
5496,0.108307414,0.18812984
5497,0.18812984,0.24115588
5498,0.24115588,0.036144182
5499,0.036144182,0.046636976
5500,0.046636976,0.14690137
5501,0.14690137,0.16607767
5502,0.16607767,0.16483992
5503,0.16483992,0.20560867
5504,0.20560867,0.124349065
5505,0.124349065,0.28438777
5506,0.28438777,0.27433443
5507,0.27433443,0.2808047
5508,0.2808047,0.025999457
5509,0.025999457,-0.0014912803
5510,-0.0014912803,0.029297821
5511,0.029297821,-0.124905005
5512,-0.124905005,-0.21693513
5513,-0.21693513,-0.25589406
5514,-0.25589406,-0.24332789
5515,-0.24332789,-0.25380385
5516,-0.25380385,-0.29340035
5517,-0.29340035,-0.34480226
5518,-0.34480226,-0.22143206
5519,-0.22143206,-0.3633957
5520,-0.3633957,-0.4252598
5521,-0.4252598,-0.30918652
5522,-0.30918652,-0.037231177
5523,-0.037231177,0.1027212
5524,0.1027212,0.2691205
5525,0.2691205,0.4795205
5526,0.4795205,0.37980583
5527,0.37980583,0.2786047
5528,0.2786047,0.18891974
5529,0.18891974,0.5164824
5530,0.5164824,0.28485972
5531,0.28485972,0.2852705
5532,0.2852705,0.30316257
5533,0.30316257,0.303585
5534,0.303585,0.3540379
5535,0.3540379,0.21910626
5536,0.21910626,0.27290264
5537,0.27290264,0.2607768
5538,0.2607768,0.30763727
5539,0.30763727,0.21258101
5540,0.21258101,0.16533184
5541,0.16533184,0.42188752
5542,0.42188752,0.23977384
5543,0.23977384,0.18682295
5544,0.18682295,0.24252066
5545,0.24252066,0.26207104
5546,0.26207104,0.19461185
5547,0.19461185,-0.019657955
5548,-0.019657955,-0.08687408
5549,-0.08687408,-0.21247937
5550,-0.21247937,-0.27170715
5551,-0.27170715,-0.39867356
5552,-0.39867356,-0.38220772
5553,-0.38220772,-0.23755209
5554,-0.23755209,-0.28026432
5555,-0.28026432,-0.29204452
5556,-0.29204452,-0.17860995
5557,-0.17860995,-0.39178264
5558,-0.39178264,-0.41845053
5559,-0.41845053,-0.30889806
5560,-0.30889806,-0.4607861
5561,-0.4607861,-0.51472086
5562,-0.51472086,-0.5775801
5563,-0.5775801,-0.5623918
5564,-0.5623918,-0.6913277
5565,-0.6913277,-0.5715995
5566,-0.5715995,-0.39533877
5567,-0.39533877,-0.45917922
5568,-0.45917922,-0.38948753
5569,-0.38948753,-0.41161305
5570,-0.41161305,-0.37487504
5571,-0.37487504,-0.313693
5572,-0.313693,-0.35055053
5573,-0.35055053,-0.5017138
5574,-0.5017138,-0.40543514
5575,-0.40543514,-0.24651423
5576,-0.24651423,-0.19930598
5577,-0.19930598,-0.17476681
5578,-0.17476681,-0.16448428
5579,-0.16448428,-0.31268
5580,-0.31268,-0.25898877
5581,-0.25898877,-0.09518561
5582,-0.09518561,-0.18074584
5583,-0.18074584,-0.2625655
5584,-0.2625655,-0.24230745
5585,-0.24230745,0.04288493
5586,0.04288493,0.12469281
5587,0.12469281,0.23048991
5588,0.23048991,0.19626668
5589,0.19626668,0.22119123
5590,0.22119123,0.09877209
5591,0.09877209,0.089748636
5592,0.089748636,0.0055708513
5593,0.0055708513,0.024424061
5594,0.024424061,0.08606719
5595,0.08606719,0.14175244
5596,0.14175244,0.11007786
5597,0.11007786,0.06070346
5598,0.06070346,0.09567471
5599,0.09567471,0.18380213
5600,0.18380213,0.06835938
5601,0.06835938,0.013685152
5602,0.013685152,0.18222998
5603,0.18222998,0.18771535
5604,0.18771535,0.3354236
5605,0.3354236,0.42658865
5606,0.42658865,0.35812873
5607,0.35812873,0.1978591
5608,0.1978591,0.16393645
5609,0.16393645,-0.0059579313
5610,-0.0059579313,-0.0688116
5611,-0.0688116,-0.09762023
5612,-0.09762023,0.106889986
5613,0.106889986,0.0322477
5614,0.0322477,0.2002714
5615,0.2002714,0.30538684
5616,0.30538684,0.39704853
5617,0.39704853,0.35803157
5618,0.35803157,0.37817058
5619,0.37817058,0.35528094
5620,0.35528094,0.16465203
5621,0.16465203,-0.006740898
5622,-0.006740898,0.08689772
5623,0.08689772,-0.08292435
5624,-0.08292435,-0.054604024
5625,-0.054604024,-0.10672498
5626,-0.10672498,-0.008241624
5627,-0.008241624,0.0004777573
5628,0.0004777573,0.014832659
5629,0.014832659,0.23181435
5630,0.23181435,0.018241718
5631,0.018241718,0.12572049
5632,0.12572049,0.27501225
5633,0.27501225,0.20782419
5634,0.20782419,0.34871536
5635,0.34871536,0.35933644
5636,0.35933644,0.32538596
5637,0.32538596,0.42480204
5638,0.42480204,0.48923963
5639,0.48923963,0.4068248
5640,0.4068248,0.34193125
5641,0.34193125,0.30702317
5642,0.30702317,0.39020747
5643,0.39020747,0.2631655
5644,0.2631655,0.25593007
5645,0.25593007,0.12751529
5646,0.12751529,0.1695547
5647,0.1695547,0.10169447
5648,0.10169447,-0.032842956
5649,-0.032842956,0.0018516257
5650,0.0018516257,-0.083440535
5651,-0.083440535,-0.094170935
5652,-0.094170935,-0.13749394
5653,-0.13749394,-0.1124679
5654,-0.1124679,-0.004296124
5655,-0.004296124,0.07560863
5656,0.07560863,0.10160685
5657,0.10160685,0.101084724
5658,0.101084724,0.110387854
5659,0.110387854,0.0010834113
5660,0.0010834113,-0.0126589285
5661,-0.0126589285,-0.048739083
5662,-0.048739083,-0.0027006604
5663,-0.0027006604,-0.17082879
5664,-0.17082879,0.009018362
5665,0.009018362,0.007504931
5666,0.007504931,0.0282548
5667,0.0282548,0.049348842
5668,0.049348842,0.09252852
5669,0.09252852,0.1467919
5670,0.1467919,-0.00028589368
5671,-0.00028589368,-0.0024989117
5672,-0.0024989117,-0.045372505
5673,-0.045372505,0.038697463
5674,0.038697463,0.014450114
5675,0.014450114,0.23759279
5676,0.23759279,0.43354172
5677,0.43354172,0.16679747
5678,0.16679747,0.23962945
5679,0.23962945,0.29942465
5680,0.29942465,0.46771383
5681,0.46771383,0.38232478
5682,0.38232478,0.22638337
5683,0.22638337,0.17080584
5684,0.17080584,0.28977054
5685,0.28977054,0.25323707
5686,0.25323707,0.26747754
5687,0.26747754,0.28204486
5688,0.28204486,0.31534922
5689,0.31534922,0.19015938
5690,0.19015938,0.19712883
5691,0.19712883,0.14103723
5692,0.14103723,0.2660045
5693,0.2660045,0.1062607
5694,0.1062607,0.08723086
5695,0.08723086,0.04867403
5696,0.04867403,-0.07793473
5697,-0.07793473,-0.010252237
5698,-0.010252237,0.19390945
5699,0.19390945,-0.031040207
5700,-0.031040207,-0.022012018
5701,-0.022012018,-0.01552674
5702,-0.01552674,-0.020170048
5703,-0.020170048,-0.08642406
5704,-0.08642406,-0.022707652
5705,-0.022707652,-0.004648842
5706,-0.004648842,-0.005136733
5707,-0.005136733,-0.14740637
5708,-0.14740637,-0.1412773
5709,-0.1412773,-0.077437535
5710,-0.077437535,0.094079904
5711,0.094079904,0.2020385
5712,0.2020385,0.07498394
5713,0.07498394,0.029055271
5714,0.029055271,0.054075815
5715,0.054075815,-0.0067018084
5716,-0.0067018084,-0.03890675
5717,-0.03890675,0.08846207
5718,0.08846207,0.08826458
5719,0.08826458,-0.013994612
5720,-0.013994612,-0.14296429
5721,-0.14296429,-0.20220862
5722,-0.20220862,-0.15373954
5723,-0.15373954,-0.13602902
5724,-0.13602902,0.03716734
5725,0.03716734,0.054054588
5726,0.054054588,-0.051899996
5727,-0.051899996,-0.17638671
5728,-0.17638671,-0.13961452
5729,-0.13961452,-0.090920255
5730,-0.090920255,0.00060043484
5731,0.00060043484,-0.0373018
5732,-0.0373018,-0.24456167
5733,-0.24456167,-0.14697897
5734,-0.14697897,-0.15240343
5735,-0.15240343,-0.08816552
5736,-0.08816552,-0.11851442
5737,-0.11851442,-0.36314794
5738,-0.36314794,-0.4317753
5739,-0.4317753,-0.3342006
5740,-0.3342006,-0.4612207
5741,-0.4612207,-0.41741708
5742,-0.41741708,-0.1651836
5743,-0.1651836,-0.092223234
5744,-0.092223234,0.09360776
5745,0.09360776,0.09777587
5746,0.09777587,0.02194693
5747,0.02194693,0.04257281
5748,0.04257281,-0.0069508217
5749,-0.0069508217,0.19540036
5750,0.19540036,0.29430467
5751,0.29430467,0.20110139
5752,0.20110139,0.27865216
5753,0.27865216,0.45399156
5754,0.45399156,0.41607478
5755,0.41607478,0.3134323
5756,0.3134323,0.47997242
5757,0.47997242,0.43852472
5758,0.43852472,0.28270814
5759,0.28270814,0.42544407
5760,0.42544407,0.31685805
5761,0.31685805,0.36092946
5762,0.36092946,0.33477628
5763,0.33477628,0.31090856
5764,0.31090856,0.28377908
5765,0.28377908,0.402305
5766,0.402305,0.2401128
5767,0.2401128,0.21797524
5768,0.21797524,-0.0028075129
5769,-0.0028075129,0.09693214
5770,0.09693214,-0.09276531
5771,-0.09276531,-0.1283054
5772,-0.1283054,-0.13203093
5773,-0.13203093,0.043595597
5774,0.043595597,-0.0019913763
5775,-0.0019913763,-0.025188196
5776,-0.025188196,-0.063746825
5777,-0.063746825,-0.16973428
5778,-0.16973428,-0.16583675
5779,-0.16583675,-0.15151906
5780,-0.15151906,-0.09233708
5781,-0.09233708,-0.115748286
5782,-0.115748286,0.011144467
5783,0.011144467,-0.03693311
5784,-0.03693311,-0.28992498
5785,-0.28992498,-0.20590687
5786,-0.20590687,-0.2389329
5787,-0.2389329,-0.19029377
5788,-0.19029377,-0.33370715
5789,-0.33370715,-0.36798963
5790,-0.36798963,-0.30670694
5791,-0.30670694,-0.12368253
5792,-0.12368253,-0.21721385
5793,-0.21721385,0.027931541
5794,0.027931541,0.14861152
5795,0.14861152,0.23066664
5796,0.23066664,0.31926054
5797,0.31926054,0.37310582
5798,0.37310582,0.2494727
5799,0.2494727,0.27150217
5800,0.27150217,0.32032555
5801,0.32032555,0.22224483
5802,0.22224483,0.28461176
5803,0.28461176,0.1479097
5804,0.1479097,0.2183257
5805,0.2183257,0.22083801
5806,0.22083801,0.24840645
5807,0.24840645,0.23687315
5808,0.23687315,0.2516561
5809,0.2516561,0.30003607
5810,0.30003607,0.17008054
5811,0.17008054,0.38795662
5812,0.38795662,0.3211735
5813,0.3211735,0.2842247
5814,0.2842247,0.16822651
5815,0.16822651,0.0820356
5816,0.0820356,0.08445289
5817,0.08445289,0.14891714
5818,0.14891714,0.32918805
5819,0.32918805,0.28291687
5820,0.28291687,0.21656841
5821,0.21656841,0.12998347
5822,0.12998347,0.006756164
5823,0.006756164,-0.12436462
5824,-0.12436462,0.039948136
5825,0.039948136,0.09425664
5826,0.09425664,0.29513735
5827,0.29513735,0.32160363
5828,0.32160363,0.3775264
5829,0.3775264,0.42152542
5830,0.42152542,0.69862163
5831,0.69862163,0.5990619
5832,0.5990619,0.59865886
5833,0.59865886,0.544918
5834,0.544918,0.63154745
5835,0.63154745,0.37564313
5836,0.37564313,0.37890622
5837,0.37890622,0.436389
5838,0.436389,0.38073942
5839,0.38073942,0.3787367
5840,0.3787367,0.2846329
5841,0.2846329,0.2518152
5842,0.2518152,0.34495923
5843,0.34495923,0.28000423
5844,0.28000423,0.0996571
5845,0.0996571,0.11824253
5846,0.11824253,0.19167927
5847,0.19167927,0.3610902
5848,0.3610902,0.31106132
5849,0.31106132,0.48051482
5850,0.48051482,0.59683186
5851,0.59683186,0.2850689
5852,0.2850689,0.25248238
5853,0.25248238,0.3763354
5854,0.3763354,0.37029865
5855,0.37029865,0.40382797
5856,0.40382797,0.41897506
5857,0.41897506,0.38501987
5858,0.38501987,0.43796688
5859,0.43796688,0.4074991
5860,0.4074991,0.44146496
5861,0.44146496,0.39680603
5862,0.39680603,0.41364524
5863,0.41364524,0.33590436
5864,0.33590436,0.30604574
5865,0.30604574,0.24163885
5866,0.24163885,0.21079701
5867,0.21079701,0.25958335
5868,0.25958335,0.28696445
5869,0.28696445,0.25628197
5870,0.25628197,0.30657667
5871,0.30657667,0.25431886
5872,0.25431886,0.3942708
5873,0.3942708,0.4069603
5874,0.4069603,0.45624322
5875,0.45624322,0.49381042
5876,0.49381042,0.41837758
5877,0.41837758,0.40145048
5878,0.40145048,0.35656354
5879,0.35656354,0.24508128
5880,0.24508128,0.25731224
5881,0.25731224,0.17886958
5882,0.17886958,0.19232959
5883,0.19232959,0.18700938
5884,0.18700938,0.16208868
5885,0.16208868,0.106988594
5886,0.106988594,0.30653936
5887,0.30653936,0.17116687
5888,0.17116687,0.09844054
5889,0.09844054,0.04808346
5890,0.04808346,-0.0023057014
5891,-0.0023057014,0.034850102
5892,0.034850102,0.054281697
5893,0.054281697,-0.10070644
5894,-0.10070644,-0.04800715
5895,-0.04800715,-0.07041532
5896,-0.07041532,0.023441918
5897,0.023441918,-0.018079728
5898,-0.018079728,0.06444739
5899,0.06444739,-0.106392555
5900,-0.106392555,-0.05083524
5901,-0.05083524,0.06458384
5902,0.06458384,0.04955405
5903,0.04955405,0.00063160434
5904,0.00063160434,-0.105502166
5905,-0.105502166,-0.091886155
5906,-0.091886155,-0.17279968
5907,-0.17279968,-0.05333636
5908,-0.05333636,-0.07536362
5909,-0.07536362,-0.16506395
5910,-0.16506395,-0.2564097
5911,-0.2564097,-0.27686578
5912,-0.27686578,-0.004053414
5913,-0.004053414,-0.116877064
5914,-0.116877064,-0.2315886
5915,-0.2315886,-0.32647708
5916,-0.32647708,-0.24484935
5917,-0.24484935,-0.25703755
5918,-0.25703755,-0.3015082
5919,-0.3015082,-0.2231035
5920,-0.2231035,-0.08740308
5921,-0.08740308,-0.15240602
5922,-0.15240602,0.04063417
5923,0.04063417,0.077861115
5924,0.077861115,0.048886493
5925,0.048886493,0.107074
5926,0.107074,0.05939875
5927,0.05939875,0.052270357
5928,0.052270357,0.08175802
5929,0.08175802,0.081196696
5930,0.081196696,0.0055009946
5931,0.0055009946,0.048393566
5932,0.048393566,-0.06913763
5933,-0.06913763,0.04085777
5934,0.04085777,-0.06837536
5935,-0.06837536,-0.077298075
5936,-0.077298075,0.17301133
5937,0.17301133,0.18644047
5938,0.18644047,0.11636251
5939,0.11636251,0.16840884
5940,0.16840884,0.03362091
5941,0.03362091,-0.06359659
5942,-0.06359659,-0.026245274
5943,-0.026245274,-0.22881374
5944,-0.22881374,-0.2174717
5945,-0.2174717,-0.08159535
5946,-0.08159535,-0.11626677
5947,-0.11626677,-0.05297151
5948,-0.05297151,-0.061148014
5949,-0.061148014,-0.03247811
5950,-0.03247811,-0.07680327
5951,-0.07680327,-0.07943794
5952,-0.07943794,0.09836375
5953,0.09836375,0.017854102
5954,0.017854102,-0.07362543
5955,-0.07362543,0.16489302
5956,0.16489302,0.147783
5957,0.147783,0.31208724
5958,0.31208724,0.46215802
5959,0.46215802,0.40477678
5960,0.40477678,0.43229815
5961,0.43229815,0.32897747
5962,0.32897747,0.37029508
5963,0.37029508,0.44283098
5964,0.44283098,0.37844735
5965,0.37844735,0.43984455
5966,0.43984455,0.49642226
5967,0.49642226,0.34455323
5968,0.34455323,0.34682807
5969,0.34682807,0.37121594
5970,0.37121594,0.4420568
5971,0.4420568,0.4696105
